# _tick,_time,train_seconds,success_rate,step,mean_episode_return,mean_episode_step,total_loss,entropy_loss,pg_loss,baseline_loss,learner_queue_size
0,1698579597.1466076,25.0,0.7692307692307693,2560,0.07607696950435638,34.841407775878906,-1175.2437744140625,-8.02486801147461,-1264.8798828125,97.66106414794922,32
1,1698579602.822623,30.0,0.5,5120,-0.5305999517440796,36.576560974121094,-1230.0487060546875,-8.02303409576416,-1261.859130859375,39.833492279052734,0
