# _tick,_time,train_seconds,success_rate,step,mean_episode_return,mean_episode_step,total_loss,entropy_loss,pg_loss,baseline_loss,learner_queue_size
0,1698481146.2687657,20.0,0.76,2560,0.2794400751590729,25.748828887939453,880.3134765625,-4.117892265319824,372.2147521972656,512.2166137695312,32
1,1698481151.6468918,25.0,0.6875,5120,0.1338958889245987,24.996484756469727,-291.8106689453125,-4.098452568054199,-398.54681396484375,110.8345947265625,0
